Factura	Fecha	FechaVencimiento	Cliente	Producto	Cantidad	Moneda	Precio	Total	Almacén	Vendedor	TotalUSD	Impuesto	Tipo de cambio	Ganacia	GananciaUSD
505446	16/12/16	16/1/17	C3277	404	24.00	CRC	1.989.800	4,775.52	1	-1	8.56	0	1.00	8.155.200	14.600
505461	16/12/16	16/1/17	C1604	401	48.00	CRC	1.989.800	9,551.04	1	-1	17.13	0	1.00	1,631.0400	29.300
505490	16/12/16	16/1/17	C2235	406	8.00	CRC	1.990.000	1,592.00	1	-1	2.85	0	1.00	2.720.000	0.4800
505491	16/12/16	16/2/17	C0345	415	36.00	CRC	2,765.0000	99,540.00	1	-1	178.51	13	1.00	12,976.5100	232.800
505527	16/12/16	16/1/17	C0222	446	6.00	CRC	22,620.7635	135,724.58	1	-1	243.40	13	1.00	14,764.5800	264.800
505569	16/12/16	16/1/17	C2045	477	8.00	CRC	8.412.700	6,730.16	1	-1	12.07	13	1.00	1,682.9600	30.200
505569	16/12/16	16/1/17	C2045	469	5.00	CRC	3.591.700	1,795.85	1	-1	3.22	13	1.00	4.252.000	0.7600
505569	16/12/16	16/1/17	C2045	476	6.00	CRC	3.591.700	2,155.02	1	-1	3.86	13	1.00	5.386.200	0.9600
505710	19/12/16	19/1/17	C1026	406	12.00	CRC	1.950.000	2,340.00	1	-1	4.20	0	1.00	3.600.000	0.6500
505710	19/12/16	19/1/17	C1026	401	12.00	CRC	1.989.800	2,387.76	1	-1	4.28	0	1.00	4.077.600	0.7300
505728	19/12/16	19/1/17	C3605	478	6.00	CRC	8.310.200	4,986.12	1	20	8.94	13	1.00	9.044.800	16.200
505728	19/12/16	19/1/17	C3605	488	6.00	CRC	5.130.100	3,078.06	1	20	5.52	13	1.00	7.692.600	13.800
505728	19/12/16	19/1/17	C3605	496	6.00	CRC	5.130.100	3,078.06	1	20	5.52	13	1.00	7.678.200	13.800
505728	19/12/16	19/1/17	C3605	495	6.00	CRC	5.130.100	3,078.06	1	20	5.52	13	1.00	7.692.600	13.800
505728	19/12/16	19/1/17	C3605	479	6.00	CRC	9,592.6900	57,556.14	1	20	103.21	13	1.00	13,458.8700	241.300
505728	19/12/16	19/1/17	C3605	483	6.00	CRC	3.899.200	2,339.52	1	20	4.20	13	1.00	5.614.400	10.100
505728	19/12/16	19/1/17	C3605	477	4.00	CRC	8.412.700	3,365.08	1	20	6.03	13	1.00	8.414.800	15.000
505728	19/12/16	19/1/17	C3605	489	6.00	CRC	4.616.800	2,770.08	1	20	4.97	13	1.00	6.921.900	12.400
505728	19/12/16	19/1/17	C3605	491	6.00	CRC	4.308.400	2,585.04	1	20	4.64	13	1.00	6.464.400	11.600
505728	19/12/16	19/1/17	C3605	474	6.00	CRC	3.591.700	2,155.02	1	20	3.86	13	1.00	5.386.200	0.9600
505728	19/12/16	19/1/17	C3605	468	6.00	CRC	3.591.700	2,155.02	1	20	3.86	13	1.00	5.386.200	0.9600
505728	19/12/16	19/1/17	C3605	476	6.00	CRC	3.591.700	2,155.02	1	20	3.86	13	1.00	5.386.200	0.9600
505728	19/12/16	19/1/17	C3605	469	6.00	CRC	3.591.700	2,155.02	1	20	3.86	13	1.00	5.102.400	0.9100
505743	19/12/16	19/1/17	C0856	487	6.00	CRC	1,077.2700	6,463.62	1	-1	11.59	13	1.00	1,610.4100	28.900
505743	19/12/16	19/1/17	C0856	484	10.00	CRC	3.899.200	3,899.20	1	-1	6.99	13	1.00	9.752.000	17.500
505743	19/12/16	19/1/17	C0856	493	10.00	CRC	5.130.100	5,130.10	1	-1	9.20	13	1.00	1,282.1000	23.000
505743	19/12/16	19/1/17	C0856	483	12.00	CRC	3.899.200	4,679.04	1	-1	8.39	13	1.00	1,122.8800	20.100
505743	19/12/16	19/1/17	C0856	475	12.00	CRC	5.026.800	6,032.16	1	-1	10.82	13	1.00	1,508.1600	27.100
505743	19/12/16	19/1/17	C0856	477	10.00	CRC	8.412.700	8,412.70	1	-1	15.09	13	1.00	2,103.7000	37.800
505743	19/12/16	19/1/17	C0856	467	12.00	CRC	3,220.4800	38,645.76	1	-1	69.30	13	1.00	9,662.1600	173.200
505743	19/12/16	19/1/17	C0856	494	10.00	CRC	5.130.100	5,130.10	1	-1	9.20	13	1.00	1,282.0200	23.000
505743	19/12/16	19/1/17	C0856	488	10.00	CRC	5.130.100	5,130.10	1	-1	9.20	13	1.00	1,282.1000	23.000
505743	19/12/16	19/1/17	C0856	491	10.00	CRC	4.308.400	4,308.40	1	-1	7.73	13	1.00	1,077.4000	19.400
505774	19/12/16	19/1/17	C1351	401	48.00	CRC	1.989.800	9,551.04	1	-1	17.13	0	1.00	1,631.0400	29.300
505774	19/12/16	19/1/17	C1351	406	48.00	CRC	1.989.800	9,551.04	1	-1	17.13	0	1.00	1,631.0400	29.300
505795	19/12/16	19/1/17	C3605	484	6.00	CRC	3.899.200	2,339.52	1	20	4.20	13	1.00	5.851.200	10.500
505795	19/12/16	19/1/17	C3605	498	6.00	CRC	1,385.1100	8,310.66	1	20	14.90	13	1.00	2,077.8600	37.200
505795	19/12/16	19/1/17	C3605	487	6.00	CRC	1,077.2700	6,463.62	1	20	11.59	13	1.00	1,610.4100	28.900
505795	19/12/16	19/1/17	C3605	493	6.00	CRC	5.130.100	3,078.06	1	20	5.52	13	1.00	7.692.600	13.800
505795	19/12/16	19/1/17	C3605	494	6.00	CRC	5.130.100	3,078.06	1	20	5.52	13	1.00	7.692.100	13.800
505803	19/12/16	19/1/17	C0547	406	24.00	CRC	1.950.000	4,680.00	1	-1	8.39	0	1.00	7.200.000	12.900
505803	19/12/16	19/1/17	C0547	401	24.00	CRC	1.989.800	4,775.52	1	-1	8.56	0	1.00	8.155.200	14.600
505803	19/12/16	19/1/17	C0547	403	24.00	CRC	1.989.800	4,775.52	1	-1	8.56	0	1.00	8.154.600	14.600
505834	19/12/16	19/1/17	C1086	467	5.00	CRC	3,220.4800	16,102.40	1	-1	28.88	13	1.00	4,025.9000	72.200
505845	19/12/16	19/1/17	C3265	493	2.00	CRC	5.130.100	1,026.02	1	-1	1.84	13	1.00	2.564.200	0.4600
505845	19/12/16	19/1/17	C3265	490	5.00	CRC	4.616.800	2,308.40	1	-1	4.14	13	1.00	5.769.000	10.300
505845	19/12/16	19/1/17	C3265	484	5.00	CRC	3.899.200	1,949.60	1	-1	3.50	13	1.00	4.876.000	0.8800
505845	19/12/16	19/1/17	C3265	469	5.00	CRC	3.591.700	1,795.85	1	-1	3.22	13	1.00	4.252.000	0.7600
505845	19/12/16	19/1/17	C3265	488	5.00	CRC	5.130.100	2,565.05	1	-1	4.60	13	1.00	6.410.500	11.500
505849	19/12/16	19/1/17	C0029	406	48.00	CRC	1.950.000	9,360.00	1	-1	16.79	0	1.00	1,440.0000	25.900
505849	19/12/16	19/1/17	C0029	401	48.00	CRC	1.989.800	9,551.04	1	-1	17.13	0	1.00	1,631.0400	29.300
505881	20/12/16	20/1/17	C3357	406	24.00	CRC	1.950.000	4,680.00	1	-1	8.39	0	1.00	7.200.000	12.900
505954	20/12/16	20/1/17	C0643	406	12.00	CRC	1.950.000	2,340.00	1	-1	4.19	0	1.00	3.600.000	0.6400
505954	20/12/16	20/1/17	C0643	401	12.00	CRC	1.989.800	2,387.76	1	-1	4.28	0	1.00	4.077.600	0.7300
505955	20/12/16	20/1/17	C0320	401	24.00	CRC	1.985.500	4,765.20	1	-1	8.54	0	1.00	8.052.000	14.400
505955	20/12/16	20/1/17	C0320	406	24.00	CRC	1.985.500	4,765.20	1	-1	8.54	0	1.00	8.052.000	14.400
505958	20/12/16	20/1/17	C0569	406	48.00	CRC	1.950.000	9,360.00	1	-1	16.78	0	1.00	1,440.0000	25.900
505958	20/12/16	20/1/17	C0569	405	48.00	CRC	1.989.800	9,551.04	1	-1	17.12	0	1.00	1,631.0700	29.300
505960	20/12/16	20/1/17	C0356	401	48.00	CRC	1.989.800	9,551.04	1	-1	17.12	0	1.00	1,631.0400	29.300
505960	20/12/16	20/1/17	C0356	406	48.00	CRC	1.950.000	9,360.00	1	-1	16.78	0	1.00	1,440.0000	25.900
505976	20/12/16	20/1/17	C2097	486	3.00	CRC	1,487.6100	4,462.83	1	-1	8.00	13	1.00	1,115.3400	20.000
505994	20/12/16	20/12/16	C3601	403	12.00	CRC	1.985.500	2,382.60	1	-1	4.27	0	1.00	4.025.700	0.7200
506009	20/12/16	20/1/17	C0870	406	12.00	CRC	1.950.000	2,340.00	1	-1	4.19	0	1.00	3.600.000	0.6400
506009	20/12/16	20/1/17	C0870	405	12.00	CRC	1.989.800	2,387.76	1	-1	4.28	0	1.00	4.077.700	0.7300
506009	20/12/16	20/1/17	C0870	401	12.00	CRC	1.989.800	2,387.76	1	-1	4.28	0	1.00	4.077.600	0.7300
506018	20/12/16	20/1/17	C0158	406	36.00	CRC	1.950.000	7,020.00	1	-1	12.58	0	1.00	1,080.0000	19.300
506018	20/12/16	20/1/17	C0158	401	36.00	CRC	1.989.800	7,163.28	1	-1	12.84	0	1.00	1,223.2800	21.900
506106	20/12/16	20/1/17	C0643	475	8.00	CRC	5.026.800	4,021.44	1	-1	7.21	13	1.00	1,005.4400	18.000
506106	20/12/16	20/1/17	C0643	469	12.00	CRC	3.591.700	4,310.04	1	-1	7.72	13	1.00	1,020.4800	18.200
506134	20/12/16	20/1/17	C0013	401	48.00	CRC	1.989.800	9,551.04	1	-1	17.12	0	1.00	1,631.0400	29.300
506153	21/12/16	21/1/17	C2341	406	12.00	CRC	1.950.000	2,340.00	1	-1	4.19	0	1.00	3.600.000	0.6500
506153	21/12/16	21/1/17	C2341	405	12.00	CRC	1.989.800	2,387.76	1	-1	4.27	0	1.00	4.077.700	0.7300
506232	21/12/16	21/1/17	C3605	422	3.00	CRC	4,000.0000	12,000.00	1	-1	21.47	13	1.00	1,265.7000	22.700
506232	21/12/16	21/1/17	C3605	421	3.00	CRC	4,000.0000	12,000.00	1	-1	21.47	13	1.00	1,274.2800	22.800
506270	21/12/16	6/1/17	C2343	406	960.00	CRC	1.989.800	191,020.80	1	-1	341.71	0	1.00	32,620.8000	583.600
506270	21/12/16	6/1/17	C2343	401	1,200.00	CRC	1.989.800	238,776.00	1	-1	427.13	0	1.00	40,776.0000	729.400
506270	21/12/16	6/1/17	C2343	405	480.00	CRC	1.989.800	95,510.40	1	-1	170.85	0	1.00	16,310.6800	291.700
506313	21/12/16	21/1/17	C1351	401	48.00	CRC	1.989.800	9,551.04	1	-1	17.09	0	1.00	1,631.0400	29.200
506336	21/12/16	21/1/17	C3285	469	6.00	CRC	3.591.700	2,155.02	1	-1	3.85	13	1.00	5.102.400	0.9100
506345	21/12/16	21/1/17	C0653	405	12.00	CRC	1.989.800	2,387.76	1	-1	4.27	0	1.00	4.077.700	0.7300
506345	21/12/16	21/1/17	C0653	401	24.00	CRC	1.989.800	4,775.52	1	-1	8.54	0	1.00	8.155.200	14.600
506409	22/12/16	22/1/17	C2045	483	8.00	CRC	3.899.200	3,119.36	1	-1	5.56	13	1.00	7.485.900	13.300
506409	22/12/16	22/1/17	C2045	494	5.00	CRC	5.150.000	2,575.00	1	-1	4.59	13	1.00	6.509.600	11.600
506409	22/12/16	22/1/17	C2045	409	10.00	CRC	3.646.300	3,646.30	1	-1	6.50	0	1.00	5.753.300	10.300
506461	22/12/16	22/1/17	C0080	404	24.00	CRC	1.989.800	4,775.52	1	-1	8.51	0	1.00	8.155.200	14.500
506461	22/12/16	22/1/17	C0080	401	24.00	CRC	1.989.800	4,775.52	1	-1	8.51	0	1.00	8.155.200	14.500
506461	22/12/16	22/1/17	C0080	406	24.00	CRC	1.950.000	4,680.00	1	-1	8.34	0	1.00	7.200.000	12.800
506477	22/12/16	22/1/17	C1227	404	48.00	CRC	1.985.500	9,530.40	1	-1	16.99	0	1.00	1,610.4000	28.700
506523	22/12/16	22/1/17	C2007	469	8.00	CRC	3.591.700	2,873.36	1	-1	5.12	13	1.00	6.803.200	12.100
506606	22/12/16	22/1/17	C0640	401	36.00	CRC	1.989.800	7,163.28	1	-1	12.77	0	1.00	1,223.2800	21.800
506606	22/12/16	22/1/17	C0640	406	36.00	CRC	1.950.000	7,020.00	1	-1	12.51	0	1.00	1,080.0000	19.200
506610	22/12/16	22/1/17	C0319	401	12.00	CRC	1.989.800	2,387.76	1	-1	4.26	0	1.00	4.077.600	0.7300
506610	22/12/16	22/1/17	C0319	403	12.00	CRC	1.989.800	2,387.76	1	-1	4.26	0	1.00	4.077.300	0.7300
506610	22/12/16	22/1/17	C0319	405	12.00	CRC	1.989.800	2,387.76	1	-1	4.26	0	1.00	4.077.700	0.7300
506626	22/12/16	22/1/17	C2273	401	20.00	CRC	1.989.800	3,979.60	1	-1	7.09	0	1.00	6.796.000	12.100
506626	22/12/16	22/1/17	C2273	406	20.00	CRC	1.950.000	3,900.00	1	-1	6.95	0	1.00	6.000.000	10.700
506680	22/12/16	22/1/17	C0573	401	48.00	CRC	1.980.000	9,504.00	1	-1	16.94	0	1.00	1,584.0000	28.200
506680	22/12/16	22/1/17	C0573	406	48.00	CRC	1.980.000	9,504.00	1	-1	16.94	0	1.00	1,584.0000	28.200
506701	22/12/16	22/1/17	C2231	405	48.00	CRC	1.989.800	9,551.04	1	-1	17.02	0	1.00	1,631.0700	29.000
506704	22/12/16	22/1/17	C3537	406	12.00	CRC	1.950.000	2,340.00	1	-1	4.17	0	1.00	3.600.000	0.6400
506704	22/12/16	22/1/17	C3537	401	12.00	CRC	1.989.800	2,387.76	1	-1	4.26	0	1.00	4.077.600	0.7300
506753	23/12/16	23/1/17	C0319	406	12.00	CRC	1.950.000	2,340.00	1	-1	4.17	0	1.00	3.600.000	0.6500
506770	23/12/16	23/1/17	C1054	406	24.00	CRC	1.950.000	4,680.00	1	-1	8.33	0	1.00	7.200.000	12.800
506795	23/12/16	23/1/17	C2007	401	12.00	CRC	1.989.800	2,387.76	1	-1	4.25	0	1.00	4.077.600	0.7300
506874	23/12/16	23/1/17	C2341	406	12.00	CRC	1.950.000	2,340.00	1	-1	4.17	0	1.00	3.600.000	0.6500
506874	23/12/16	23/1/17	C2341	401	12.00	CRC	1.989.800	2,387.76	1	-1	4.25	0	1.00	4.077.600	0.7300
506874	23/12/16	23/1/17	C2341	405	12.00	CRC	1.989.800	2,387.76	1	-1	4.25	0	1.00	4.077.700	0.7300
506908	23/12/16	23/1/17	C2045	469	5.00	CRC	3.591.700	1,795.85	1	-1	3.20	13	1.00	4.252.000	0.7600
506908	23/12/16	23/1/17	C2045	493	8.00	CRC	5.130.100	4,104.08	1	-1	7.31	13	1.00	1,025.6800	18.300
506908	23/12/16	23/1/17	C2045	475	15.00	CRC	5.026.800	7,540.20	1	-1	13.42	13	1.00	1,885.2000	33.500
506949	23/12/16	23/1/17	C2110	422	2.00	CRC	4,000.0000	8,000.00	1	-1	14.24	13	1.00	8.438.000	15.000
506949	23/12/16	23/1/17	C2110	423	2.00	CRC	4,000.0000	8,000.00	1	-1	14.24	13	1.00	8.824.400	15.700
506949	23/12/16	23/1/17	C2110	421	2.00	CRC	4,000.0000	8,000.00	1	-1	14.24	13	1.00	8.495.200	15.100
506956	23/12/16	23/1/17	C3154	401	12.00	CRC	1.989.800	2,387.76	1	-1	4.25	0	1.00	4.077.600	0.7300
506956	23/12/16	23/1/17	C3154	406	12.00	CRC	1.950.000	2,340.00	1	-1	4.17	0	1.00	3.600.000	0.6500
506993	23/12/16	23/12/16	C3124	484	6.00	CRC	3.899.200	2,339.52	1	-1	4.16	13	1.00	5.851.200	10.400
506993	23/12/16	23/12/16	C3124	493	6.00	CRC	5.130.100	3,078.06	1	-1	5.48	13	1.00	7.692.600	13.700
507004	23/12/16	23/12/16	C3124	403	12.00	CRC	1.989.800	2,387.76	1	-1	4.25	0	1.00	4.077.300	0.7300
507004	23/12/16	23/12/16	C3124	405	12.00	CRC	1.989.800	2,387.76	1	-1	4.25	0	1.00	4.077.700	0.7300
507004	23/12/16	23/12/16	C3124	404	12.00	CRC	1.989.800	2,387.76	1	-1	4.25	0	1.00	4.077.600	0.7300
507004	23/12/16	23/12/16	C3124	401	12.00	CRC	1.989.800	2,387.76	1	-1	4.25	0	1.00	4.077.600	0.7300
507004	23/12/16	23/12/16	C3124	406	12.00	CRC	1.950.000	2,340.00	1	-1	4.17	0	1.00	3.600.000	0.6500
507014	23/12/16	23/1/17	C1335	401	48.00	CRC	1.989.800	9,551.04	1	-1	17.00	0	1.00	1,631.0400	29.000
507014	23/12/16	23/1/17	C1335	406	24.00	CRC	1.950.000	4,680.00	1	-1	8.33	0	1.00	7.200.000	12.800
507051	26/12/16	26/2/17	C1874	401	120.00	CRC	1.989.800	23,877.60	1	-1	42.58	0	1.00	4,077.6000	72.700
507119	2/1/17	2/2/17	C2034	401	36.00	CRC	1.989.800	7,163.28	1	-1	12.77	0	1.00	1,223.2800	21.800
507161	2/1/17	2/2/17	C0975	401	288.00	CRC	1.989.800	57,306.24	1	-1	102.13	0	1.00	9,786.2400	174.400
507268	3/1/17	3/2/17	C3182	407	5.00	CRC	1,660.0000	8,300.00	1	-1	14.79	0	1.00	2,499.6200	44.500
507269	3/1/17	3/2/17	C0505	404	48.00	CRC	1.989.800	9,551.04	1	-1	17.02	0	1.00	1,631.0400	29.000
507295	3/1/17	3/2/17	C0034	407	12.00	CRC	1,660.2100	19,922.52	1	-1	35.51	0	1.00	6,001.6100	107.000
507325	3/1/17	3/2/17	C1863	419	5.00	CRC	4.000.000	2,000.00	1	-1	3.56	13	1.00	4.144.500	0.7300
507341	3/1/17	3/2/17	C2074	401	48.00	CRC	1.989.800	9,551.04	1	-1	17.02	0	1.00	1,631.0400	29.000
507341	3/1/17	3/2/17	C2074	406	48.00	CRC	1.950.000	9,360.00	1	-1	16.68	0	1.00	1,440.0000	25.600
507358	3/1/17	3/2/17	C3369	404	100.00	CRC	1.950.000	19,500.00	1	-1	34.75	0	1.00	3,000.0000	53.400
507358	3/1/17	3/2/17	C3369	401	100.00	CRC	1.950.000	19,500.00	1	-1	34.75	0	1.00	3,000.0000	53.400
507358	3/1/17	3/2/17	C3369	406	100.00	CRC	1.950.000	19,500.00	1	-1	34.75	0	1.00	3,000.0000	53.400
507373	3/1/17	3/2/17	C1863	494	2.00	CRC	5.130.100	1,026.02	1	-1	1.83	13	1.00	2.564.000	0.4600
507373	3/1/17	3/2/17	C1863	477	1.00	CRC	8.412.700	841.27	1	-1	1.50	13	1.00	2.103.700	0.3800
507377	3/1/17	3/2/17	C0410	401	48.00	CRC	1.989.800	9,551.04	1	-1	17.02	0	1.00	1,631.0400	29.000
507377	3/1/17	3/2/17	C0410	406	48.00	CRC	1.950.000	9,360.00	1	-1	16.68	0	1.00	1,440.0000	25.600
507377	3/1/17	3/2/17	C0410	403	48.00	CRC	1.989.800	9,551.04	1	-1	17.02	0	1.00	1,630.9200	29.000
507377	3/1/17	3/2/17	C0410	404	48.00	CRC	1.989.800	9,551.04	1	-1	17.02	0	1.00	1,631.0400	29.000
507377	3/1/17	3/2/17	C0410	405	48.00	CRC	1.989.800	9,551.04	1	-1	17.02	0	1.00	1,631.0700	29.000
507377	3/1/17	3/2/17	C0410	402	48.00	CRC	1.950.000	9,360.00	1	-1	16.68	0	1.00	1,440.0000	25.600
507381	3/1/17	3/2/17	C1836	407	4.00	CRC	1,660.2100	6,640.84	1	-1	11.84	0	1.00	2,000.5400	35.700
507392	3/1/17	3/2/17	C1722	406	48.00	CRC	1.950.000	9,360.00	1	-1	16.68	0	1.00	1,440.0000	25.600
507392	3/1/17	3/2/17	C1722	401	48.00	CRC	1.989.800	9,551.04	1	-1	17.02	0	1.00	1,631.0400	29.000
507395	3/1/17	3/2/17	C2355	407	21.00	CRC	1,660.2100	34,864.41	1	-1	62.14	0	1.00	10,502.8100	187.200
507400	3/1/17	3/3/17	C0571	405	48.00	CRC	1.989.800	9,551.04	1	-1	17.02	0	1.00	1,631.0700	29.000
507403	3/1/17	3/3/17	C0774	406	10.00	CRC	1.950.000	1,950.00	1	-1	3.48	0	1.00	3.000.000	0.5400
507406	3/1/17	3/2/17	C0983	404	215.00	CRC	1.989.800	42,780.70	1	-1	76.24	0	1.00	7,305.7000	130.200
507406	3/1/17	3/2/17	C0983	406	215.00	CRC	1.950.000	41,925.00	1	-1	74.72	0	1.00	6,450.0000	115.000
507406	3/1/17	3/2/17	C0983	401	215.00	CRC	1.989.800	42,780.70	1	-1	76.24	0	1.00	7,305.7000	130.200
507489	4/1/17	4/2/17	C0247	417	10.00	CRC	1.620.000	1,620.00	1	-1	2.89	13	1.00	7.468.000	13.300
507490	4/1/17	4/3/17	C0571	406	48.00	CRC	1.950.000	9,360.00	1	-1	16.68	0	1.00	1,440.0000	25.600
507528	4/1/17	4/2/17	C0027	406	48.00	CRC	1.950.000	9,360.00	1	-1	16.68	0	1.00	1,440.0000	25.600
507528	4/1/17	4/2/17	C0027	404	48.00	CRC	1.989.800	9,551.04	1	-1	17.02	0	1.00	1,631.0400	29.000
507543	4/1/17	4/1/17	C1242	416	50.00	CRC	646.000	3,230.00	1	-1	5.76	13	1.00	1,826.6800	32.600
507591	4/1/17	4/3/17	C1775	406	12.00	CRC	1.950.000	2,340.00	1	-1	4.17	0	1.00	3.600.000	0.6400
507628	4/1/17	4/2/17	C1057	406	12.00	CRC	1.950.000	2,340.00	1	-1	4.17	0	1.00	3.600.000	0.6400
507628	4/1/17	4/2/17	C1057	401	12.00	CRC	1.989.800	2,387.76	1	-1	4.26	0	1.00	4.077.600	0.7300
507630	4/1/17	4/2/17	C2304	491	15.00	CRC	4.308.400	6,462.60	1	-1	11.52	13	1.00	1,616.1000	28.800
507641	4/1/17	4/2/17	C0278	407	24.00	CRC	1,660.2100	39,845.04	1	-1	71.01	0	1.00	12,003.2200	213.900
507641	4/1/17	4/2/17	C0278	405	48.00	CRC	1.989.800	9,551.04	1	-1	17.02	0	1.00	1,631.0700	29.000
507642	4/1/17	20/1/17	C0800	401	24.00	CRC	1.989.800	4,775.52	1	-1	8.51	0	1.00	8.155.200	14.500
507642	4/1/17	20/1/17	C0800	406	24.00	CRC	1.950.000	4,680.00	1	-1	8.34	0	1.00	7.200.000	12.800
507642	4/1/17	20/1/17	C0800	405	24.00	CRC	1.989.800	4,775.52	1	-1	8.51	0	1.00	8.155.300	14.500
507652	4/1/17	4/2/17	C1892	407	5.00	CRC	1,660.2100	8,301.05	1	-1	14.79	0	1.00	2,500.6700	44.500
507671	4/1/17	4/1/17	C2884	407	5.00	CRC	1,660.2100	8,301.05	1	-1	14.79	0	1.00	2,500.6700	44.500
507682	4/1/17	4/2/17	C0413	403	48.00	CRC	1.989.800	9,551.04	1	-1	17.02	0	1.00	1,630.9200	29.000
507682	4/1/17	4/2/17	C0413	401	48.00	CRC	1.989.800	9,551.04	1	-1	17.02	0	1.00	1,631.0400	29.000
507682	4/1/17	4/2/17	C0413	402	48.00	CRC	1.950.000	9,360.00	1	-1	16.68	0	1.00	1,440.0000	25.600
507691	4/1/17	4/2/17	C1571	405	48.00	CRC	1.989.800	9,551.04	1	-1	17.02	0	1.00	1,631.0700	29.000
507691	4/1/17	4/2/17	C1571	406	48.00	CRC	1.950.000	9,360.00	1	-1	16.68	0	1.00	1,440.0000	25.600
507691	4/1/17	4/2/17	C1571	404	48.00	CRC	1.989.800	9,551.04	1	-1	17.02	0	1.00	1,631.0400	29.000
507743	4/1/17	4/2/17	C0021	405	48.00	CRC	1.980.000	9,504.00	1	-1	16.94	0	1.00	1,584.0300	28.200
507743	4/1/17	4/2/17	C0021	406	48.00	CRC	1.980.000	9,504.00	1	-1	16.94	0	1.00	1,584.0000	28.200
507760	4/1/17	4/2/17	C0014	406	96.00	CRC	1.950.000	18,720.00	1	-1	33.36	0	1.00	2,880.0000	51.300
507819	5/1/17	5/2/17	C0285	404	24.00	CRC	2.090.000	5,016.00	1	-1	8.93	0	1.00	1,056.0000	18.800
507819	5/1/17	5/2/17	C0285	406	48.00	CRC	2.090.000	10,032.00	1	-1	17.86	0	1.00	2,112.0000	37.600
507819	5/1/17	5/2/17	C0285	401	48.00	CRC	2.090.000	10,032.00	1	-1	17.86	0	1.00	2,112.0000	37.600
507919	5/1/17	5/2/17	C2321	406	15.00	CRC	1.950.000	2,925.00	1	-1	5.21	0	1.00	4.500.000	0.8000
507972	5/1/17	5/2/17	C3457	403	12.00	CRC	1.989.800	2,387.76	1	-1	4.25	0	1.00	4.077.300	0.7200
508004	5/1/17	5/2/17	C3605	407	5.00	CRC	1,660.2100	8,301.05	1	-1	14.78	0	1.00	2,500.6700	44.500
508068	6/1/17	6/2/17	C2315	406	24.00	CRC	1.950.000	4,680.00	1	-1	8.33	0	1.00	7.200.000	12.800
508068	6/1/17	6/2/17	C2315	401	24.00	CRC	1.989.800	4,775.52	1	-1	8.50	0	1.00	8.155.200	14.500
508079	6/1/17	6/3/17	C3151	419	3.00	CRC	4.000.000	1,200.00	1	-1	2.14	13	1.00	2.486.700	0.4500
508081	6/1/17	6/2/17	C2007	401	12.00	CRC	1.989.800	2,387.76	1	-1	4.25	0	1.00	4.077.600	0.7300
508084	6/1/17	6/2/17	C0534	404	48.00	CRC	1.989.800	9,551.04	1	-1	17.00	0	1.00	1,631.0400	29.000
508088	6/1/17	6/1/17	C2241	405	12.00	CRC	1.890.310	2,268.37	1	-1	4.04	0	1.00	2.883.800	0.5200
508088	6/1/17	6/1/17	C2241	401	12.00	CRC	1.890.310	2,268.37	1	-1	4.04	0	1.00	2.883.700	0.5200
508124	6/1/17	6/2/17	C2107	401	144.00	CRC	1.989.800	28,653.12	1	-1	51.00	0	1.00	4,893.1200	87.100
508223	6/1/17	29/12/16	C0712	401	20.00	CRC	1.989.800	3,979.60	1	-1	7.08	0	1.00	6.796.000	12.100
508223	6/1/17	29/12/16	C0712	404	10.00	CRC	1.989.800	1,989.80	1	-1	3.54	0	1.00	3.398.000	0.6000
508223	6/1/17	29/12/16	C0712	406	10.00	CRC	1.950.000	1,950.00	1	-1	3.47	0	1.00	3.000.000	0.5300
508235	6/1/17	6/2/17	C3605	477	6.00	CRC	8.412.700	5,047.62	1	-1	8.98	13	1.00	1,262.2200	22.400
508236	6/1/17	6/2/17	C1398	406	24.00	CRC	1.989.800	4,775.52	1	-1	8.50	0	1.00	8.155.200	14.500
508236	6/1/17	6/2/17	C1398	401	24.00	CRC	1.989.800	4,775.52	1	-1	8.50	0	1.00	8.155.200	14.500
508253	6/1/17	6/2/17	C1136	406	48.00	CRC	1.950.000	9,360.00	1	-1	16.66	0	1.00	1,440.0000	25.600
508253	6/1/17	6/2/17	C1136	401	192.00	CRC	1.989.800	38,204.16	1	-1	67.99	0	1.00	6,524.1600	116.100
508302	6/1/17	6/2/17	C0285	409	50.00	CRC	3.850.000	19,250.00	1	-1	34.26	0	1.00	3,895.1600	69.300
508302	6/1/17	6/2/17	C0285	424	1.00	CRC	1.550.000	155.00	1	-1	0.28	13	1.00	100.600	0.0200
508345	6/1/17	6/2/17	C0547	409	20.00	CRC	3.646.300	7,292.60	1	-1	12.98	0	1.00	1,150.6600	20.500
508417	7/1/17	29/12/16	C1226	401	24.00	CRC	1.989.800	4,775.52	1	-1	8.50	0	1.00	8.155.200	14.500
508417	7/1/17	29/12/16	C1226	406	24.00	CRC	1.950.000	4,680.00	1	-1	8.33	0	1.00	7.200.000	12.800
508428	10/1/17	10/2/17	C0319	402	12.00	CRC	1.950.000	2,340.00	1	-1	4.16	0	1.00	3.600.000	0.6400
508448	10/1/17	10/2/17	C1026	405	12.00	CRC	1.989.800	2,387.76	1	-1	4.25	0	1.00	4.077.700	0.7300
508448	10/1/17	10/2/17	C1026	401	12.00	CRC	1.989.800	2,387.76	1	-1	4.25	0	1.00	4.077.600	0.7300
